,xA,yA,zA,xC,yC,zC,A1,A2,A3,B,C1,C2,C3,rA1,rA2,rA3,rB,rC1,rC2,rC3,rA,rC,TF,OF
29415,0.4,0.4,0.2,0.0,0.75,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.02,0.8939063296121526,0.5891089108910891
29416,0.4,0.4,0.2,0.0,0.8,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.008,0.8946072660039935,0.5926294820717131
29417,0.4,0.4,0.2,0.0,0.85,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.996,0.8953134825193135,0.5961923847695391
29418,0.4,0.4,0.2,0.0,0.9,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.984,0.8960250390460914,0.5997983870967741
29419,0.4,0.4,0.2,0.0,0.95,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.972,0.8967419963814216,0.603448275862069
29420,0.4,0.4,0.2,0.05,0.0,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1805,0.8850111130204572,0.5457463884430177
29421,0.4,0.4,0.2,0.05,0.05,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1685000000000003,0.8856467694093231,0.5487664284067326
29422,0.4,0.4,0.2,0.05,0.1,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1565000000000003,0.886286984517249,0.5518200788314397
29423,0.4,0.4,0.2,0.05,0.15,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1445000000000003,0.8869318075611742,0.5549079039403123
29424,0.4,0.4,0.2,0.05,0.2,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1325000000000003,0.8875812884690734,0.5580304806565064
29425,0.4,0.4,0.2,0.05,0.25,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1205,0.8882354778928434,0.5611883989625088
29426,0.4,0.4,0.2,0.05,0.3,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1085000000000003,0.88889442722147,0.564382262271757
29427,0.4,0.4,0.2,0.05,0.35,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0965,0.8895581885944868,0.5676126878130218
29428,0.4,0.4,0.2,0.05,0.4,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0845000000000002,0.8902268149157252,0.5708803070280641
29429,0.4,0.4,0.2,0.05,0.45,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0725000000000002,0.8909003598673727,0.5741857659831121
29430,0.4,0.4,0.2,0.05,0.5,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0605,0.8915788779243393,0.57752972579471
29431,0.4,0.4,0.2,0.05,0.55,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0485,0.8922624243689444,0.5809128630705394
29432,0.4,0.4,0.2,0.05,0.6,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0365,0.8929510553059314,0.5843358703658237
29433,0.4,0.4,0.2,0.05,0.65,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0245,0.8936448276778189,0.5877994566559643
29434,0.4,0.4,0.2,0.05,0.7,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0125,0.8943437992805967,0.5913043478260869
29435,0.4,0.4,0.2,0.05,0.75,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0005,0.8950480287797751,0.5948512871782053
29436,0.4,0.4,0.2,0.05,0.8,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9885000000000002,0.8957575757267999,0.5984410359567512
29437,0.4,0.4,0.2,0.05,0.85,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9765,0.8964725005758392,0.6020743738932456
29438,0.4,0.4,0.2,0.05,0.9,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9645000000000001,0.897192864700953,0.605752099770934
29439,0.4,0.4,0.2,0.1,0.0,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.161,0.8860463665181476,0.5506709856547894
29440,0.4,0.4,0.2,0.1,0.05,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.149,0.8866894557736071,0.5537459283387622
29441,0.4,0.4,0.2,0.1,0.1,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1370000000000005,0.887337184085914,0.5568554047730462
29442,0.4,0.4,0.2,0.1,0.15,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.125,0.887989601833966,0.5599999999999999
29443,0.4,0.4,0.2,0.1,0.2,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.113,0.8886467601287795,0.563180312352106
29444,0.4,0.4,0.2,0.1,0.25,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.101,0.8893087108268369,0.5663969538315088
29445,0.4,0.4,0.2,0.1,0.3,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.089,0.8899755065437273,0.5696505505026328
29446,0.4,0.4,0.2,0.1,0.35,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.077,0.8906472006680878,0.5729417428984112
29447,0.4,0.4,0.2,0.1,0.4,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0650000000000004,0.8913238473758539,0.5762711864406779
29448,0.4,0.4,0.2,0.1,0.45,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.053,0.8920055016448246,0.5796395518753045
29449,0.4,0.4,0.2,0.1,0.5,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0410000000000004,0.8926922192695534,0.5830475257226848
29450,0.4,0.4,0.2,0.1,0.55,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.029,0.8933840568765731,0.586495810744209
29451,0.4,0.4,0.2,0.1,0.6,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.017,0.8940810719399594,0.5899851264253843
29452,0.4,0.4,0.2,0.1,0.65,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.005,0.8947833227972493,0.5935162094763092
29453,0.4,0.4,0.2,0.1,0.7,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9929999999999999,0.8954908686657158,0.5970898143502258
29454,0.4,0.4,0.2,0.1,0.75,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.981,0.8962037696590143,0.6007067137809187
29455,0.4,0.4,0.2,0.1,0.8,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.969,0.896922086804209,0.6043676993397663
29456,0.4,0.4,0.2,0.1,0.85,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.957,0.8976458820591856,0.6080735820132855
29457,0.4,0.4,0.2,0.15,0.0,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1415,0.8870937391472837,0.5556852673359793
29458,0.4,0.4,0.2,0.15,0.05,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1295,0.88774439240697,0.5588166236205682
29459,0.4,0.4,0.2,0.15,0.1,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1175,0.8883997669601504,0.5619834710743801
29460,0.4,0.4,0.2,0.15,0.15,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1055,0.8890599143821756,0.5651864165281405
29461,0.4,0.4,0.2,0.15,0.2,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0935,0.8897248870023515,0.5684260807260568
29462,0.4,0.4,0.2,0.15,0.25,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0815,0.8903947379177694,0.5717030987268796
29463,0.4,0.4,0.2,0.15,0.3,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0695,0.8910695210074379,0.5750181203189175
29464,0.4,0.4,0.2,0.15,0.35,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0575,0.8917492909467299,0.5783718104495746
29465,0.4,0.4,0.2,0.15,0.4,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0455,0.8924341032221502,0.5817648496700073
29466,0.4,0.4,0.2,0.15,0.45,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0335,0.8931240141464335,0.5851979345955249
29467,0.4,0.4,0.2,0.15,0.5,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0215,0.8938190808739809,0.5886717783823893
29468,0.4,0.4,0.2,0.15,0.55,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0095,0.8945193614166436,0.5921871112216969
29469,0.4,0.4,0.2,0.15,0.6,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9975,0.8952249146598629,0.5957446808510638
29470,0.4,0.4,0.2,0.15,0.65,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9855,0.8959358003791763,0.5993452530848652
29471,0.4,0.4,0.2,0.15,0.7,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9735,0.8966520792570997,0.6029896123638205
29472,0.4,0.4,0.2,0.15,0.75,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9615,0.8973738129003956,0.6066785623247515
29473,0.4,0.4,0.2,0.15,0.8,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9495000000000002,0.8981010638577348,0.6104129263913823
29474,0.4,0.4,0.2,0.2,0.0,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1220000000000003,0.8881534449686103,0.5607917059377944
29475,0.4,0.4,0.2,0.2,0.05,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1100000000000003,0.8888117964732725,0.5639810426540284
29476,0.4,0.4,0.2,0.2,0.1,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.098,0.88947495346337,0.567206863679695
29477,0.4,0.4,0.2,0.2,0.15,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0860000000000003,0.8901429687464353,0.570469798657718
29478,0.4,0.4,0.2,0.2,0.2,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.074,0.890815895906582,0.5737704918032787
29479,0.4,0.4,0.2,0.2,0.25,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0620000000000003,0.8914937893188329,0.5771096023278369
29480,0.4,0.4,0.2,0.2,0.3,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.05,0.8921767041637674,0.5804878048780489
29481,0.4,0.4,0.2,0.2,0.35,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0380000000000003,0.8928646964424931,0.5839057899901864
29482,0.4,0.4,0.2,0.2,0.4,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0260000000000002,0.8935578229919555,0.5873642645607107
29483,0.4,0.4,0.2,0.2,0.45,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0140000000000002,0.8942561415005901,0.5908639523336643
29484,0.4,0.4,0.2,0.2,0.5,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0020000000000002,0.8949597105243271,0.5944055944055943
29485,0.4,0.4,0.2,0.2,0.55,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9900000000000002,0.8956685895029601,0.5979899497487436
29486,0.4,0.4,0.2,0.2,0.6,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9780000000000002,0.8963828387768858,0.6016177957532861
29487,0.4,0.4,0.2,0.2,0.65,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9660000000000002,0.8971025196042257,0.60528992878942
29488,0.4,0.4,0.2,0.2,0.7,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.954,0.897827694178339,0.609007164790174
29489,0.4,0.4,0.2,0.2,0.75,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9420000000000002,0.8985584256457405,0.6127703398558186
29490,0.4,0.4,0.2,0.25,0.0,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.1025,0.8892257031140167,0.5659928656361474
29491,0.4,0.4,0.2,0.25,0.05,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0905,0.8898918902998512,0.5692418081798613
29492,0.4,0.4,0.2,0.25,0.1,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0785,0.890562969176816,0.5725282655761366
29493,0.4,0.4,0.2,0.25,0.15,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0665,0.8912389938216442,0.5758528913622066
29494,0.4,0.4,0.2,0.25,0.2,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0545,0.8919200191110944,0.5792163543441227
29495,0.4,0.4,0.2,0.25,0.25,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0425,0.8926061007368005,0.5826193390452876
29496,0.4,0.4,0.2,0.25,0.3,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0305,0.8932972952204529,0.5860625461708938
29497,0.4,0.4,0.2,0.25,0.35,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0185000000000004,0.8939936599293221,0.5895466930889273
29498,0.4,0.4,0.2,0.25,0.4,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0065,0.8946952530921294,0.5930725143284326
29499,0.4,0.4,0.2,0.25,0.45,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9945,0.8954021338152781,0.5966407620957633
29500,0.4,0.4,0.2,0.25,0.5,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9825000000000002,0.8961143620994528,0.6002522068095838
29501,0.4,0.4,0.2,0.25,0.55,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9705,0.8968319988565973,0.6039076376554174
29502,0.4,0.4,0.2,0.25,0.6,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9585,0.8975551059272787,0.6076078631605821
29503,0.4,0.4,0.2,0.25,0.65,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9465000000000001,0.8982837460984534,0.611353711790393
29504,0.4,0.4,0.2,0.25,0.7,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9345,0.8990179831216386,0.6151460325665546
29505,0.4,0.4,0.2,0.3,0.0,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.083,0.8903107379375992,0.57129140662506
29506,0.4,0.4,0.2,0.3,0.05,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.071,0.8909849015318992,0.5746016417189763
29507,0.4,0.4,0.2,0.3,0.1,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.059,0.8916640450973485,0.5779504613890237
29508,0.4,0.4,0.2,0.3,0.15,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.047,0.8923482240182412,0.5813385442110405
29509,0.4,0.4,0.2,0.3,0.2,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.035,0.8930374945031962,0.5847665847665847
29510,0.4,0.4,0.2,0.3,0.25,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.023,0.8937319136005506,0.588235294117647
29511,0.4,0.4,0.2,0.3,0.3,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.011,0.8944315392140989,0.591745400298359
29512,0.4,0.4,0.2,0.3,0.35,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.999,0.8951364301191888,0.5952976488244122
29513,0.4,0.4,0.2,0.3,0.4,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.987,0.8958466459791797,0.5988928032209361
29514,0.4,0.4,0.2,0.3,0.45,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.975,0.8965622473622796,0.6025316455696202
29515,0.4,0.4,0.2,0.3,0.5,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.963,0.897283295758762,0.6062149770759042
29516,0.4,0.4,0.2,0.3,0.55,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.951,0.8980098535985795,0.6099436186570989
29517,0.4,0.4,0.2,0.3,0.6,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9389999999999998,0.8987419842693831,0.6137184115523466
29518,0.4,0.4,0.2,0.3,0.65,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9270000000000003,0.8994797521349571,0.617540217955371
29519,0.4,0.4,0.2,0.35,0.0,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0635000000000003,0.8914087791721607,0.5766900896535012
29520,0.4,0.4,0.2,0.35,0.05,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0515,0.892091063292422,0.5800633682671217
29521,0.4,0.4,0.2,0.35,0.1,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0395000000000003,0.8927784178009437,0.5834763422407452
29522,0.4,0.4,0.2,0.35,0.15,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0275,0.8934708994293423,0.5869297163995068
29523,0.4,0.4,0.2,0.35,0.2,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0155000000000003,0.8941685657587491,0.5904242123542545
29524,0.4,0.4,0.2,0.35,0.25,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0035,0.8948714752357702,0.5939605690042425
29525,0.4,0.4,0.2,0.35,0.3,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9914999999999998,0.8955796871888084,0.5975395430579965
29526,0.4,0.4,0.2,0.35,0.35,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9794999999999998,0.8962932618447561,0.6011619095731245
29527,0.4,0.4,0.2,0.35,0.4,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9675,0.8970122603460702,0.6048284625158831
29528,0.4,0.4,0.2,0.35,0.45,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9554999999999998,0.8977367447682333,0.6085400153413449
29529,0.4,0.4,0.2,0.35,0.5,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9435,0.8984667781376222,0.6122974015950604
29530,0.4,0.4,0.2,0.35,0.55,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9315,0.8992024244497837,0.6161014755371472
29531,0.4,0.4,0.2,0.35,0.6,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9195,0.8999437486881371,0.619953112789789
29532,0.4,0.4,0.2,0.4,0.0,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.044,0.892520062091369,0.5821917808219178
29533,0.4,0.4,0.2,0.4,0.05,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.032,0.8932106143479978,0.5856299212598425
29534,0.4,0.4,0.2,0.4,0.1,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.0200000000000005,0.8939063296121526,0.589108910891089
29535,0.4,0.4,0.2,0.4,0.15,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,2.008,0.8946072660039935,0.5926294820717131
29536,0.4,0.4,0.2,0.4,0.2,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9960000000000002,0.8953134825193135,0.596192384769539
29537,0.4,0.4,0.2,0.4,0.25,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.984,0.8960250390460914,0.5997983870967741
29538,0.4,0.4,0.2,0.4,0.3,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.972,0.8967419963814216,0.603448275862069
29539,0.4,0.4,0.2,0.4,0.35,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.0380000000000003,1.9600000000000002,0.8974644162488308,0.6071428571428571
